Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,combined_text,combined_text_clean,flag_explicit_heat,flag_drinking_water,flag_greening_shade,flag_roof_cooling,flag_shelter_infra,flag_health_response,flag_other_heat_related,flag_any_rule_based_heat,heat_semantic_score,flag_heat_semantic,flag_likely_heat_related
2020_OMC_61812_1,NIT-19/OMC/CIVIL/2020,Construction of Maternity and Child Health Centre at CHC Laxmipur in the dist of Koraput under PD Scheme,Construction of Maternity and Child Health Centre at CHC Laxmipur in the dist of Koraput under PD Scheme,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,02-Jul-2020 12:00 PM,NA ,180.0,No ,No,Online,17-Jul-2020 11:00 AM,Orissa Mining Corporation,LAXMIPUR,765013.0,2.0,"2,80,45,000",BISWAJIT ROUT,"25,773,093.38",Rejected-Technical,01-Jan-2021,Orissa Mining Corporation,Construction of Maternity and Child Health Centre at CHC Laxmipur in the dist of Koraput under PD Scheme | Construction of Maternity and Child Health Centre at CHC Laxmipur in the dist of Koraput under PD Scheme,construction of maternity and child health centre at chc laxmipur in the dist of koraput under pd scheme | construction of maternity and child health centre at chc laxmipur in the dist of koraput under pd scheme,False,False,False,False,False,True,False,True,0.09967266701215056,False,True
2022_EICCL_76939_1,"C.C.E.K.C., Keonjhar No. 23 / 2021-22",Construction of Mini MCH at Non FRU CHCs (Expansion of IPD) at CHC Bansapal under NHM PIP 2021-22,Construction of Mini MCH at Non FRU CHCs (Expansion of IPD) at CHC Bansapal under NHM PIP 2021-22,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,14-Apr-2022 01:00 PM,NA ,90.0,No ,No,Online,29-Apr-2022 11:30 AM,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR,Keonjhar,758001.0,2.0,,SUSANTA SETHY,"14,734,607",Rejected-Finance,25-Jul-2022,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR,Construction of Mini MCH at Non FRU CHCs (Expansion of IPD) at CHC Bansapal under NHM PIP 2021-22 | Construction of Mini MCH at Non FRU CHCs (Expansion of IPD) at CHC Bansapal under NHM PIP 2021-22,construction of mini mch at non fru chcs (expansion of ipd) at chc bansapal under nhm pip 2021-22 | construction of mini mch at non fru chcs (expansion of ipd) at chc bansapal under nhm pip 2021-22,False,False,False,False,False,True,False,True,0.009894049622824148,False,True
2022_EICCL_77283_1,SC RandB GM-II-01/2022-23,Construction of North Block A.C sheet roof building to RCC Roof building of Ganjam College at Ganjam,Building work,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,27-Apr-2022 12:00 PM,NA ,90.0,No ,No,Online,09-May-2022 11:30 AM,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,Ganjam,760009.0,1.0,"49,98,820",SUSANTA KUMAR SETHI,"4,249,497",Rejected-AOC,23-Jul-2022,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,Construction of North Block A.C sheet roof building to RCC Roof building of Ganjam College at Ganjam | Building work,construction of north block a.c sheet roof building to rcc roof building of ganjam college at ganjam | building work,False,False,False,False,False,False,False,False,0.19116956939979035,True,True
2022_EICCL_77283_8,SC RandB GM-II-01/2022-23,Construction of Drug Ware House at Sub-divisional Hospital at Chatrapur first floor,Building work,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,27-Apr-2022 12:00 PM,NA ,90.0,No ,No,Online,09-May-2022 11:30 AM,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,Chatrapur,760004.0,1.0,"17,70,027",SUBASINI SAHU,"1,504,701",Rejected-AOC,23-Jul-2022,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,Construction of Drug Ware House at Sub-divisional Hospital at Chatrapur first floor | Building work,construction of drug ware house at sub-divisional hospital at chatrapur first floor | building work,False,False,False,False,False,True,False,True,0.005796942509958875,False,True
2022_EICCL_77309_1,SC RandB GM-II-02/2022-23,Construction of PHC N building at Rambha in the District of Ganjam,Building work,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,27-Apr-2022 06:30 PM,NA ,90.0,No ,No,Online,13-May-2022 11:30 AM,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,Rambha,760006.0,2.0,"69,52,669",CHARAN NAYAK,"5,910,463",Rejected-AOC,23-Jul-2022,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,Construction of PHC N building at Rambha in the District of Ganjam | Building work,construction of phc n building at rambha in the district of ganjam | building work,False,False,False,False,False,True,False,True,0.014865915087097024,False,True
2022_EICCL_78288_4,SC RandB GM-II-06/2022-23,Construction of Additional Rooms First Floor at UPHC Ambapua under BeMC,Building work,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,07-Jun-2022 10:00 AM,NA ,90.0,No ,No,Online,20-Jun-2022 11:30 AM,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,Ambapua,760001.0,1.0,"17,83,941",KALU CHARAN MAHANKUDA,"1,516,528",Rejected-AOC,23-Jul-2022,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,Construction of Additional Rooms First Floor at UPHC Ambapua under BeMC | Building work,construction of additional rooms first floor at uphc ambapua under bemc | building work,False,False,False,False,False,True,False,True,0.00768468842837435,False,True
2022_OTDC_76908_9,BP I/01/2022-23 dt.08.04.2022,Establishment of Eco Tower such as Bhoga Mandap PCC and Borewell at Minajhula Shaiva Pitha in Hanumantapur GP of Chandrapur Block in rayagada District,Establishment of Eco Tower such as Bhoga Mandap PCC and Borewell at Minajhula Shaiva Pitha in Hanumantapur GP of Chandrapur Block in rayagada District,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,13-Apr-2022 05:00 PM,NA ,90.0,No ,No,Online,26-Apr-2022 11:30 AM,Odisha Tourism Devl. Corp.,Hanumantapur Rayagada,765020.0,1.0,"41,30,000",PRIYAMBADA DAS,"3,932,354",Rejected-AOC,29-Jul-2022,Odisha Tourism Devl. Corp.,Establishment of Eco Tower such as Bhoga Mandap PCC and Borewell at Minajhula Shaiva Pitha in Hanumantapur GP of Chandrapur Block in rayagada District | Establishment of Eco Tower such as Bhoga Mandap PCC and Borewell at Minajhula Shaiva Pitha in Hanumantapur GP of Chandrapur Block in rayagada District,establishment of eco tower such as bhoga mandap pcc and borewell at minajhula shaiva pitha in hanumantapur gp of chandrapur block in rayagada district | establishment of eco tower such as bhoga mandap pcc and borewell at minajhula shaiva pitha in hanumantapur gp of chandrapur block in rayagada district,False,True,False,False,False,False,False,True,0.02905968969314146,False,True
2020_OLIC_63132_1,1351_07_10_2020,Badachana,Installation of 200mm dia Medium Deep Tube Wells in Badachana Block In Jajpur District,Works,Open Tender,Percentage,Mechanical Works,No,No,NA ,19-Oct-2020 10:00 AM,NA ,180.0,No ,No,Online,02-Nov-2020 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Jajpur Road,755019.0,2.0,"47,27,546",SUSHILA DORAISAMY (Prop- Siva Kumar Rotary Rigs),"4,501,153",Rejected-Finance,02-Feb-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Badachana | Installation of 200mm dia Medium Deep Tube Wells in Badachana Block In Jajpur District,badachana | installation of 200mm dia medium deep tube wells in badachana block in jajpur district,False,True,False,False,False,False,False,True,0.0020063890535174755,False,True
2020_OLIC_63132_2,1351_07_10_2020,Bari I,Installation of 200mm dia Medium Deep Tube Wells in Bari Block In Jajpur District,Works,Open Tender,Percentage,Mechanical Works,No,No,NA ,19-Oct-2020 10:00 AM,NA ,180.0,No ,No,Online,02-Nov-2020 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Jajpur Road,755019.0,2.0,"48,82,760",SIMANSU SEKHAR CHOUDHURY,"4,648,935",Rejected-Finance,02-Feb-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Bari I | Installation of 200mm dia Medium Deep Tube Wells in Bari Block In Jajpur District,bari i | installation of 200mm dia medium deep tube wells in bari block in jajpur district,False,True,False,False,False,False,False,True,0.002045345041909648,False,True
2020_OLIC_63132_3,1351_07_10_2020,Bari II and Rasulpur,Installation of 200mm dia Medium Deep Tube Wells in Bari and Rasulpur Block In Jajpur District,Works,Open Tender,Percentage,Mechanical Works,No,No,NA ,19-Oct-2020 10:00 AM,NA ,180.0,No ,No,Online,02-Nov-2020 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Jajpur Road,755019.0,2.0,"34,87,686",AKSHAYA KUMAR MALLICK,"3,320,668",Accepted-AOC,08-Feb-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Bari II and Rasulpur | Installation of 200mm dia Medium Deep Tube Wells in Bari and Rasulpur Block In Jajpur District,bari ii and rasulpur | installation of 200mm dia medium deep tube wells in bari and rasulpur block in jajpur district,False,True,False,False,False,False,False,True,0.037198053830178525,False,True
